"t","lot_id","occ_rate_max","occ_rate_avg","capacity","price_model1","time","diff"
"2016-10-09T00:00:00.000000000","BHMNCPHST01","0.43833333333333335","0.2897222222222222","1200","11.448611111111111","1776630906156","1"
"2016-10-09T00:00:00.000000000","Others-CCCPS135a","0.41205253669842906","0.30725098005551266","3883","11.536254900277562","1776630906156","1"
"2016-10-09T00:00:00.000000000","BHMBCCTHL01","0.8914728682170543","0.6198679299454493","387","13.099339649727247","1776630906156","1"
"2016-10-09T00:00:00.000000000","BHMMBMMBX01","0.893740902474527","0.7299045770661491","687","13.649522885330745","1776630906156","1"
"2016-10-09T00:00:00.000000000","Broad Street","0.30869565217391304","0.19694041867954912","690","10.984702093397745","1776630906156","1"
"2016-10-10T00:00:00.000000000","BHMEURBRD01","0.30425531914893617","0.18238770685579195","470","10.91193853427896","1776630906888","1"
"2016-10-10T00:00:00.000000000","Broad Street","0.2318840579710145","0.1569243156199678","690","10.78462157809984","1776630906888","1"
"2016-10-10T00:00:00.000000000","Others-CCCPS135a","0.23950553695596188","0.18917217500786906","3883","10.945860875039346","1776630906888","1"
"2016-10-10T00:00:00.000000000","Shopping","0.25885416666666666","0.20115740740740742","1920","11.005787037037038","1776630906888","1"
"2016-10-10T00:00:00.000000000","BHMNCPHST01","0.20083333333333334","0.1322685185185185","1200","10.661342592592593","1776630906888","1"
"2016-10-10T00:00:00.000000000","BHMMBMMBX01","0.5327510917030568","0.4627203622836811","687","12.313601811418405","1776630906888","1"
"2016-10-10T00:00:00.000000000","BHMNCPNST01","0.4742268041237113","0.4471935853379152","485","12.235967926689575","1776630906888","1"
"2016-10-10T00:00:00.000000000","BHMBCCTHL01","0.8888888888888888","0.6024978466838932","387","13.012489233419466","1776630906888","1"
"2016-10-10T00:00:00.000000000","Others-CCCPS105a","0.520657043305127","0.4211050273768044","2009","12.105525136884022","1776630906888","1"
"2016-10-10T00:00:00.000000000","BHMBCCMKT01","0.36221837088388215","0.22125938763720393","577","11.10629693818602","1776630906888","1"
"2016-10-10T00:00:00.000000000","Others-CCCPS98","0.22429906542056074","0.20254592330003224","3103","11.012729616500161","1776630906888","1"
"2016-10-10T00:00:00.000000000","Others-CCCPS119a","0.17731002497324294","0.11660126055416814","2803","10.58300630277084","1776630906888","1"
"2016-10-10T00:00:00.000000000","Others-CCCPS8","0.5181543116490166","0.39947890401748193","1322","11.99739452008741","1776630906888","1"
"2016-10-10T00:00:00.000000000","Others-CCCPS202","0.236976506639428","0.19010327999092044","2937","10.950516399954601","1776630906888","1"
"2016-10-11T00:00:00.000000000","Shopping","0.6953125","0.5969328703703703","1920","12.984664351851851","1776630907650","1"
"2016-10-11T00:00:00.000000000","Broad Street","0.9057971014492754","0.7504830917874395","690","13.752415458937197","1776630907650","1"
"2016-10-11T00:00:00.000000000","BHMBCCTHL01","0.7571059431524548","0.5752225093310365","387","12.876112546655182","1776630907650","1"
"2016-10-11T00:00:00.000000000","BHMNCPNST01","0.6824742268041237","0.6145475372279496","485","13.072737686139748","1776630907650","1"
"2016-10-11T00:00:00.000000000","BHMBCCMKT01","0.3050259965337955","0.2165414981706143","577","11.082707490853071","1776630907650","1"
"2016-10-11T00:00:00.000000000","BHMMBMMBX01","0.8064046579330422","0.6786349668445738","687","13.393174834222869","1776630907650","1"
"2016-10-11T00:00:00.000000000","Others-CCCPS105a","0.6162269785963166","0.5152646424423427","2009","12.576323212211713","1776630907650","1"
"2016-10-11T00:00:00.000000000","BHMEURBRD01","0.8808510638297873","0.7384160756501182","470","13.69208037825059","1776630907650","1"
"2016-10-11T00:00:00.000000000","Others-CCCPS202","0.42356145726932243","0.3534407747890894","2937","11.767203873945448","1776630907650","1"
"2016-10-11T00:00:00.000000000","Others-CCCPS98","0.35223976796648404","0.3046156049701006","3103","11.523078024850502","1776630907650","1"
"2016-10-11T00:00:00.000000000","Others-CCCPS135a","0.7787792943600309","0.6633902767047243","3883","13.316951383523621","1776630907650","1"
"2016-10-11T00:00:00.000000000","Others-CCCPS8","0.5211800302571861","0.43036644814254493","1322","12.151832240712725","1776630907650","1"
"2016-10-11T00:00:00.000000000","BHMNCPHST01","0.605","0.49925925925925924","1200","12.496296296296297","1776630907650","1"
"2016-10-11T00:00:00.000000000","Others-CCCPS119a","0.180164109882269","0.143992547667182","2803","10.71996273833591","1776630907650","1"
"2016-10-12T00:00:00.000000000","Others-CCCPS8","0.6293494704992436","0.540132795427803","1322","12.700663977139016","1776630908392","1"
"2016-10-12T00:00:00.000000000","BHMNCPNST01","0.8371134020618557","0.7310423825887743","485","13.655211912943871","1776630908392","1"
"2016-10-12T00:00:00.000000000","Others-CCCPS119a","0.1994291830181948","0.1712054544733817","2803","10.856027272366909","1776630908392","1"
"2016-10-12T00:00:00.000000000","BHMEURBRD01","0.9957446808510638","0.810047281323877","470","14.050236406619385","1776630908392","1"
"2016-10-12T00:00:00.000000000","Others-CCCPS202","0.48280558392917944","0.4104528430371127","2937","12.052264215185563","1776630908392","1"
"2016-10-12T00:00:00.000000000","Others-CCCPS135a","0.8261653360803503","0.6957106475520073","3883","13.478553237760035","1776630908392","1"
"2016-10-12T00:00:00.000000000","BHMMBMMBX01","0.9344978165938864","0.7832767265081676","687","13.916383632540839","1776630908392","1"
"2016-10-12T00:00:00.000000000","BHMNCPHST01","0.6583333333333333","0.5323148148148148","1200","12.661574074074075","1776630908392","1"
"2016-10-12T00:00:00.000000000","Shopping","0.7453125","0.6220486111111111","1920","13.110243055555555","1776630908392","1"
"2016-10-12T00:00:00.000000000","Others-CCCPS105a","0.7336983573917372","0.6232785797245728","2009","13.116392898622864","1776630908392","1"
"2016-10-12T00:00:00.000000000","BHMBCCMKT01","0.389948006932409","0.27768149431927597","577","11.38840747159638","1776630908392","1"
"2016-10-12T00:00:00.000000000","Others-CCCPS98","0.4076699967773123","0.34738783256346906","3103","11.736939162817345","1776630908392","1"
"2016-10-12T00:00:00.000000000","BHMBCCTHL01","0.8863049095607235","0.7614125753660637","387","13.807062876830319","1776630908392","1"
"2016-10-12T00:00:00.000000000","Broad Street","0.9768115942028985","0.8086151368760065","690","14.043075684380032","1776630908392","1"
"2016-10-13T00:00:00.000000000","Shopping","0.7328125","0.6254629629629629","1920","13.127314814814815","1776630909282","1"
"2016-10-13T00:00:00.000000000","BHMEURBRD01","0.997872340425532","0.8204491725768321","470","14.10224586288416","1776630909282","1"
"2016-10-13T00:00:00.000000000","BHMBCCTHL01","0.8914728682170543","0.7780648865920184","387","13.890324432960092","1776630909282","1"
"2016-10-13T00:00:00.000000000","Others-CCCPS119a","0.21227256510881198","0.18444523724580805","2803","10.92222618622904","1776630909282","1"
"2016-10-13T00:00:00.000000000","Others-CCCPS202","0.4627170582226762","0.39849808950932547","2937","11.992490447546627","1776630909282","1"
"2016-10-13T00:00:00.000000000","Others-CCCPS105a","0.7122946739671479","0.6002156960345114","2009","13.001078480172557","1776630909282","1"
"2016-10-13T00:00:00.000000000","BHMMBMMBX01","0.9344978165938864","0.7781821122432476","687","13.890910561216238","1776630909282","1"
"2016-10-13T00:00:00.000000000","Others-CCCPS98","0.39929100870125683","0.3420166863608694","3103","11.710083431804346","1776630909282","1"
"2016-10-13T00:00:00.000000000","BHMNCPHST01","0.6308333333333334","0.520324074074074","1200","12.60162037037037","1776630909282","1"
"2016-10-13T00:00:00.000000000","Broad Street","0.9797101449275363","0.8094202898550724","690","14.047101449275363","1776630909282","1"
"2016-10-13T00:00:00.000000000","Others-CCCPS8","0.596822995461422","0.5077323919986552","1322","12.538661959993275","1776630909282","1"
"2016-10-13T00:00:00.000000000","BHMBCCMKT01","0.28942807625649913","0.20787598690544964","577","11.039379934527249","1776630909282","1"
"2016-10-13T00:00:00.000000000","Others-CCCPS135a","0.8089106361061035","0.6939365324634447","3883","13.469682662317224","1776630909282","1"
"2016-10-13T00:00:00.000000000","BHMNCPNST01","0.7175257731958763","0.64077892325315","485","13.20389461626575","1776630909282","1"
"2016-10-14T00:00:00.000000000","Others-CCCPS119a","0.21512665001783804","0.17616046299599636","2803","10.88080231497998","1776630910156","1"
"2016-10-14T00:00:00.000000000","BHMBCCTHL01","0.8888888888888888","0.7258110824002296","387","13.629055412001147","1776630910156","1"
"2016-10-14T00:00:00.000000000","BHMBCCMKT01","0.4003466204506066","0.27354130560369727","577","11.367706528018486","1776630910156","1"
"2016-10-14T00:00:00.000000000","Others-CCCPS105a","0.6849178695868592","0.5831535866379072","2009","12.915767933189535","1776630910156","1"
"2016-10-14T00:00:00.000000000","Shopping","0.74375","0.6360821759259259","1920","13.18041087962963","1776630910156","1"
"2016-10-14T00:00:00.000000000","Broad Street","0.8898550724637682","0.7448470209339775","690","13.724235104669887","1776630910156","1"
"2016-10-14T00:00:00.000000000","BHMNCPHST01","0.6366666666666667","0.5243981481481481","1200","12.62199074074074","1776630910156","1"
"2016-10-14T00:00:00.000000000","Others-CCCPS202","0.4467143343547838","0.38011198123557677","2937","11.900559906177884","1776630910156","1"
"2016-10-14T00:00:00.000000000","BHMEURBRD01","0.9361702127659575","0.7886524822695036","470","13.943262411347519","1776630910156","1"
"2016-10-14T00:00:00.000000000","Others-CCCPS135a","0.8297707957764615","0.7027928005265116","3883","13.513964002632559","1776630910156","1"
"2016-10-14T00:00:00.000000000","Others-CCCPS98","0.39284563325813726","0.3363948866688151","3103","11.681974433344076","1776630910156","1"
"2016-10-14T00:00:00.000000000","BHMMBMMBX01","0.8748180494905385","0.7414685427785864","687","13.707342713892931","1776630910156","1"
"2016-10-14T00:00:00.000000000","Others-CCCPS8","0.5960665658093798","0.5008825012607161","1322","12.50441250630358","1776630910156","1"
"2016-10-14T00:00:00.000000000","BHMNCPNST01","0.7546391752577319","0.6630011454753723","485","13.31500572737686","1776630910156","1"
"2016-10-15T00:00:00.000000000","BHMNCPNST01","0.6824742268041237","0.6282932416953035","485","13.141466208476517","1776630910992","1"
"2016-10-15T00:00:00.000000000","BHMEURBRD01","0.8085106382978723","0.6739952718676123","470","13.369976359338061","1776630910992","1"
"2016-10-15T00:00:00.000000000","Others-CCCPS119a","0.25080271138066357","0.19278947159789117","2803","10.963947357989456","1776630910992","1"
"2016-10-15T00:00:00.000000000","Others-CCCPS105a","0.627177700348432","0.5405121398152757","2009","12.702560699076379","1776630910992","1"
"2016-10-15T00:00:00.000000000","Others-CCCPS202","0.40994211780728634","0.3498656981803049","2937","11.749328490901524","1776630910992","1"
"2016-10-15T00:00:00.000000000","Others-CCCPS98","0.40605865291653237","0.34677910266050777","3103","11.733895513302539","1776630910992","1"
"2016-10-15T00:00:00.000000000","Others-CCCPS135a","0.6925057944887973","0.5856868973016282","3883","12.928434486508142","1776630910992","1"
"2016-10-15T00:00:00.000000000","Others-CCCPS8","0.5423600605143721","0.4598251807026391","1322","12.299125903513195","1776630910992","1"
"2016-10-15T00:00:00.000000000","BHMMBMMBX01","0.7947598253275109","0.6957787481804949","687","13.478893740902475","1776630910992","1"
"2016-10-15T00:00:00.000000000","BHMNCPHST01","0.5591666666666667","0.46569444444444447","1200","12.328472222222222","1776630910992","1"
"2016-10-15T00:00:00.000000000","BHMBCCMKT01","0.3882149046793761","0.269208549971115","577","11.346042749855576","1776630910992","1"
"2016-10-15T00:00:00.000000000","Broad Street","0.8231884057971014","0.6896940418679549","690","13.448470209339774","1776630910992","1"
"2016-10-15T00:00:00.000000000","BHMBCCTHL01","0.813953488372093","0.6383864484639679","387","13.19193224231984","1776630910992","1"
"2016-10-15T00:00:00.000000000","Shopping","0.6458333333333334","0.5543402777777778","1920","12.77170138888889","1776630910992","1"
"2016-10-16T00:00:00.000000000","Others-CCCPS202","0.3285665645216207","0.2586350395339159","2937","11.29317519766958","1776630911930","1"
"2016-10-16T00:00:00.000000000","BHMNCPHST01","0.4","0.26430555555555557","1200","11.321527777777778","1776630911930","1"
"2016-10-16T00:00:00.000000000","BHMBCCTHL01","0.8914728682170543","0.699971289118576","387","13.49985644559288","1776630911930","1"
"2016-10-16T00:00:00.000000000","Others-CCCPS119a","0.19514805565465573","0.1398699805763666","2803","10.699349902881833","1776630911930","1"
"2016-10-16T00:00:00.000000000","Others-CCCPS8","0.7012102874432677","0.5343755252983695","1322","12.671877626491847","1776630911930","1"
"2016-10-16T00:00:00.000000000","Others-CCCPS105a","0.7033349925335988","0.5375255793374261","2009","12.68762789668713","1776630911930","1"
"2016-10-16T00:00:00.000000000","Others-CCCPS135a","0.3886170486737059","0.29051134575213894","3883","11.452556728760694","1776630911930","1"
"2016-10-16T00:00:00.000000000","BHMNCPNST01","0.822680412371134","0.688545246277205","485","13.442726231386025","1776630911930","1"
"2016-10-16T00:00:00.000000000","BHMBCCMKT01","0.7660311958405546","0.4622568842672829","577","12.311284421336413","1776630911930","1"
"2016-10-16T00:00:00.000000000","BHMEURBRD01","0.3659574468085106","0.23286052009456265","470","11.164302600472814","1776630911930","1"
"2016-10-16T00:00:00.000000000","Shopping","0.4713541666666667","0.3452835648148148","1920","11.726417824074074","1776630911930","1"
"2016-10-16T00:00:00.000000000","Broad Street","0.32463768115942027","0.22431561996779387","690","11.121578099838969","1776630911930","1"
"2016-10-16T00:00:00.000000000","BHMMBMMBX01","0.7248908296943232","0.5435872553776484","687","12.717936276888242","1776630911930","1"
"2016-10-16T00:00:00.000000000","Others-CCCPS98","0.34224943602964875","0.2670175815519032","3103","11.335087907759515","1776630911930","1"
"2016-10-17T00:00:00.000000000","BHMMBMMBX01","0.9315866084425036","0.6976386867216562","687","13.48819343360828","1776630912660","1"
"2016-10-17T00:00:00.000000000","Shopping","0.5041666666666667","0.3612847222222222","1920","11.80642361111111","1776630912660","1"
"2016-10-17T00:00:00.000000000","BHMBCCMKT01","0.3327556325823224","0.18621220874253805","577","10.93106104371269","1776630912660","1"
"2016-10-17T00:00:00.000000000","Others-CCCPS135a","0.4723152201905743","0.3311299968523765","3883","11.655649984261883","1776630912660","1"
"2016-10-17T00:00:00.000000000","BHMNCPNST01","0.734020618556701","0.6274914089347079","485","13.137457044673539","1776630912660","1"
"2016-10-17T00:00:00.000000000","Broad Street","0.3869565217391304","0.3033011272141707","690","11.516505636070853","1776630912660","1"
"2016-10-17T00:00:00.000000000","Others-CCCPS98","0.412181759587496","0.3155011279407025","3103","11.577505639703512","1776630912660","1"
"2016-10-17T00:00:00.000000000","Others-CCCPS8","0.6119515885022693","0.5220205076483443","1322","12.610102538241721","1776630912660","1"
"2016-10-17T00:00:00.000000000","BHMNCPHST01","0.25416666666666665","0.17222222222222222","1200","10.86111111111111","1776630912660","1"
"2016-10-17T00:00:00.000000000","Others-CCCPS119a","0.2386728505173029","0.17709200459824792","2803","10.88546002299124","1776630912660","1"
"2016-10-17T00:00:00.000000000","Others-CCCPS105a","0.7212543554006968","0.5820751064653504","2009","12.910375532326752","1776630912660","1"
"2016-10-17T00:00:00.000000000","Others-CCCPS202","0.31869254341164455","0.2772481367986986","2937","11.386240683993492","1776630912660","1"
"2016-10-17T00:00:00.000000000","BHMBCCTHL01","0.8914728682170543","0.7777777777777778","387","13.88888888888889","1776630912660","1"
"2016-10-17T00:00:00.000000000","BHMEURBRD01","0.4297872340425532","0.31631205673758866","470","11.581560283687944","1776630912660","1"
"2016-10-18T00:00:00.000000000","BHMEURBRD01","0.9595744680851064","0.8052009456264775","470","14.026004728132389","1776630913364","1"
"2016-10-18T00:00:00.000000000","Others-CCCPS202","0.43990466462376576","0.3747966556955321","2937","11.87398327847766","1776630913364","1"
"2016-10-18T00:00:00.000000000","BHMBCCTHL01","0.751937984496124","0.597616996841803","387","12.988084984209015","1776630913364","1"
"2016-10-18T00:00:00.000000000","Others-CCCPS98","0.3883338704479536","0.33404948616034663","3103","11.670247430801734","1776630913364","1"
"2016-10-18T00:00:00.000000000","BHMBCCMKT01","0.27902946273830154","0.21037935682649722","577","11.051896784132486","1776630913364","1"
"2016-10-18T00:00:00.000000000","BHMNCPHST01","0.58","0.475324074074074","1200","12.37662037037037","1776630913364","1"
"2016-10-18T00:00:00.000000000","Others-CCCPS119a","0.21405636817695325","0.17146311491655764","2803","10.857315574582788","1776630913364","1"
"2016-10-18T00:00:00.000000000","Others-CCCPS8","0.5385779122541604","0.45121028744326774","1322","12.256051437216339","1776630913364","1"
"2016-10-18T00:00:00.000000000","Broad Street","0.9565217391304348","0.8054750402576489","690","14.027375201288244","1776630913364","1"
"2016-10-18T00:00:00.000000000","Shopping","0.6729166666666667","0.5751157407407407","1920","12.875578703703702","1776630913364","1"
"2016-10-18T00:00:00.000000000","BHMNCPNST01","0.711340206185567","0.6468499427262313","485","13.234249713631156","1776630913364","1"
"2016-10-18T00:00:00.000000000","BHMMBMMBX01","0.8107714701601164","0.6892285298398835","687","13.446142649199418","1776630913364","1"
"2016-10-18T00:00:00.000000000","Others-CCCPS135a","0.759464331702292","0.6402552436546771","3883","13.201276218273385","1776630913364","1"
"2016-10-18T00:00:00.000000000","Others-CCCPS105a","0.6316575410652066","0.5326032852165256","2009","12.663016426082628","1776630913364","1"
"2016-10-19T00:00:00.000000000","Broad Street","0.9927536231884058","0.8394524959742351","690","14.197262479871176","1776630914022","1"
"2016-10-19T00:00:00.000000000","BHMMBMMBX01","0.8966521106259098","0.750121300339641","687","13.750606501698204","1776630914022","1"
"2016-10-19T00:00:00.000000000","Others-CCCPS202","0.47974123255022133","0.4190595089471494","2937","12.095297544735747","1776630914022","1"
"2016-10-19T00:00:00.000000000","Others-CCCPS135a","0.8063353077517383","0.6927919420837267","3883","13.463959710418633","1776630914022","1"
"2016-10-19T00:00:00.000000000","Others-CCCPS8","0.6096822995461422","0.534585644646159","1322","12.672928223230794","1776630914022","1"
"2016-10-19T00:00:00.000000000","BHMBCCMKT01","0.41074523396880414","0.2879838243789717","577","11.439919121894858","1776630914022","1"
"2016-10-19T00:00:00.000000000","BHMEURBRD01","0.9936170212765958","0.8379432624113475","470","14.189716312056738","1776630914022","1"
"2016-10-19T00:00:00.000000000","Others-CCCPS119a","0.24545130217623976","0.20571213382487016","2803","11.028560669124351","1776630914022","1"
"2016-10-19T00:00:00.000000000","BHMNCPNST01","0.8061855670103093","0.7436426116838488","485","13.718213058419245","1776630914022","1"
"2016-10-19T00:00:00.000000000","BHMNCPHST01","0.6491666666666667","0.5093518518518518","1200","12.54675925925926","1776630914022","1"
"2016-10-19T00:00:00.000000000","BHMBCCTHL01","0.8785529715762274","0.7506459948320414","387","13.753229974160206","1776630914022","1"
"2016-10-19T00:00:00.000000000","Shopping","0.7338541666666667","0.6365162037037037","1920","13.182581018518519","1776630914022","1"
"2016-10-19T00:00:00.000000000","Others-CCCPS105a","0.7038327526132404","0.6082904706598087","2009","13.041452353299043","1776630914022","1"
"2016-10-19T00:00:00.000000000","Others-CCCPS98","0.4324846922333226","0.3745479285279478","3103","11.87273964263974","1776630914022","1"
"2016-10-20T00:00:00.000000000","Others-CCCPS8","0.6127080181543116","0.5275256345604303","1322","12.637628172802152","1776630914664","1"
"2016-10-20T00:00:00.000000000","Broad Street","0.972463768115942","0.8119967793880838","690","14.05998389694042","1776630914664","1"
"2016-10-20T00:00:00.000000000","BHMNCPHST01","0.6616666666666666","0.5511574074074074","1200","12.755787037037036","1776630914664","1"
"2016-10-20T00:00:00.000000000","BHMBCCTHL01","0.8914728682170543","0.7720356014929659","387","13.86017800746483","1776630914664","1"
